pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
47,4,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-7;,sunflower0-9;,0.017600000000000005,-1,10013,42111,0,1,1,false
47,4,1,overlays,0,3,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-3;,sunflower0-9;,0.015900000000000025,-1,10013,179904,0,1,1,false
47,4,1,overlays,0,4,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-8;,sunflower0-9;,0.021799999999999986,-1,10013,215865,0,1,1,true
47,4,1,overlays,1,1,lemnatec,sunflower,sunflower19-216;sunflower19-0;sunflower16-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower20-0;sunflower3-216;sunflower19-144;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,12164,182578,0,1,1,true
47,4,1,overlays,2,1,lemnatec,sunflower,sunflower9-144;sunflower4-0;sunflower5-216;sunflower9-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower4-216;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,15967,149710,0,1,1,false
47,4,1,overlays,2,2,lemnatec,sunflower,sunflower9-144;sunflower4-0;sunflower5-216;sunflower9-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,15967,161016,0,1,1,false
47,4,1,overlays,2,3,lemnatec,sunflower,sunflower9-144;sunflower4-0;sunflower5-216;sunflower9-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,15967,168859,0,1,1,false
47,4,1,overlays,2,4,lemnatec,sunflower,sunflower9-144;sunflower4-0;sunflower5-216;sunflower9-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower4-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,15967,208570,0,1,1,true
45,3,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,42057,38733,0,1,1,false
45,3,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,42057,59956,0,1,1,false
45,3,1,shadowMarkers,0,3,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,42057,133302,0,1,1,false
45,3,1,shadowMarkers,0,4,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-4;,sunflower0-9;,0.020100000000000007,-1,42057,174868,0,1,1,false
45,3,1,shadowMarkers,0,5,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-5;,sunflower0-9;,0.013600000000000001,-1,42057,181838,0,1,1,true
45,3,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,38755,23679,0,1,1,false
45,3,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,38755,33985,0,1,1,false
45,3,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,38755,43529,0,1,1,false
45,3,1,shadowMarkers,1,4,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower5-0;,sunflower6-216;,0.012300000000000033,-1,38755,50495,0,1,1,false
45,3,1,shadowMarkers,1,5,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower9-0;,sunflower6-216;,0.012400000000000022,-1,38755,62023,0,1,1,false
45,3,1,shadowMarkers,1,6,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower5-0;,sunflower6-216;,0.012300000000000033,-1,38755,72943,0,1,1,false
45,3,1,shadowMarkers,1,7,lemnatec,sunflower,sunflower9-0;sunflower4-144;sunflower5-0;sunflower6-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower7-216;sunflower7-144;,sunflower6-216;,sunflower6-216;,0,-1,38755,85493,1,0,0,false
45,3,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-144;sunflower19-216;sunflower3-0;sunflower20-216;sunflower20-0;sunflower19-0;sunflower20-144;,sunflower19-144;,sunflower20-144;,0.02040000000000003,-1,44883,45814,0,1,1,false
45,3,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-144;sunflower19-216;sunflower3-0;sunflower20-216;sunflower20-0;sunflower19-0;sunflower20-144;,sunflower20-216;,sunflower20-144;,0.0007000000000000339,-1,44883,59911,0,1,1,false
45,3,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-144;sunflower19-216;sunflower3-0;sunflower20-216;sunflower20-0;sunflower19-0;sunflower20-144;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,44883,70994,0,1,1,false
45,3,1,shadowMarkers,2,4,lemnatec,sunflower,sunflower3-216;sunflower3-144;sunflower19-144;sunflower19-216;sunflower3-0;sunflower20-216;sunflower20-0;sunflower19-0;sunflower20-144;,sunflower20-144;,sunflower20-144;,0,-1,44883,88096,1,0,0,false
47,4,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,9931,188655,1,0,0,false
47,4,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower20-0;sunflower3-144;sunflower16-216;sunflower20-216;sunflower19-144;sunflower16-0;sunflower19-216;sunflower19-0;sunflower3-216;,sunflower16-216;,sunflower20-216;,0.0006999999999999784,-1,9170,60427,0,1,1,false
47,4,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower20-0;sunflower3-144;sunflower16-216;sunflower20-216;sunflower19-144;sunflower16-0;sunflower19-216;sunflower19-0;sunflower3-216;,sunflower20-216;,sunflower20-216;,0,-1,9170,120441,1,0,0,false
47,4,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower9-0;sunflower7-216;sunflower8-0;sunflower6-0;sunflower7-144;sunflower5-0;sunflower4-144;sunflower6-216;sunflower4-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,12905,126200,0,1,1,false
47,4,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower9-0;sunflower7-216;sunflower8-0;sunflower6-0;sunflower7-144;sunflower5-0;sunflower4-144;sunflower6-216;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,12905,169457,0,1,1,false
47,4,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower9-0;sunflower7-216;sunflower8-0;sunflower6-0;sunflower7-144;sunflower5-0;sunflower4-144;sunflower6-216;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,12905,200647,0,1,1,true
52,4,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,22349,347050,0,1,1,true
52,4,1,overlays,1,1,lemnatec,sunflower,sunflower3-144;sunflower3-0;sunflower16-0;sunflower19-216;sunflower16-216;sunflower20-0;sunflower16-144;sunflower19-144;sunflower19-0;,sunflower16-216;,sunflower16-216;,0,-1,28918,153786,1,0,0,false
52,4,1,overlays,2,1,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower9-144;sunflower8-0;sunflower9-216;sunflower6-216;sunflower5-0;sunflower7-144;,sunflower6-216;,sunflower6-216;,0,-1,27969,136154,1,0,0,false
47,4,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,9441,133419,1,0,0,false
47,4,1,smallMultiples,1,1,lemnatec,sunflower,sunflower20-0;sunflower16-0;sunflower19-0;sunflower16-216;sunflower19-216;sunflower20-216;sunflower3-216;sunflower19-144;sunflower3-144;,sunflower20-216;,sunflower20-216;,0,-1,9092,47137,1,0,0,false
47,4,1,smallMultiples,2,1,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower9-144;sunflower4-216;sunflower4-144;sunflower8-0;sunflower7-144;sunflower4-0;sunflower6-216;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,10332,75905,0,1,1,false
47,4,1,smallMultiples,2,2,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower9-144;sunflower4-216;sunflower4-144;sunflower8-0;sunflower7-144;sunflower4-0;sunflower6-216;,sunflower9-0;,sunflower6-216;,0.012400000000000022,-1,10332,82238,0,1,1,false
47,4,1,smallMultiples,2,3,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower9-144;sunflower4-216;sunflower4-144;sunflower8-0;sunflower7-144;sunflower4-0;sunflower6-216;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,10332,134680,0,1,1,false
47,4,1,smallMultiples,2,4,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower9-144;sunflower4-216;sunflower4-144;sunflower8-0;sunflower7-144;sunflower4-0;sunflower6-216;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,10332,151860,0,1,1,false
47,4,1,smallMultiples,2,5,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower9-144;sunflower4-216;sunflower4-144;sunflower8-0;sunflower7-144;sunflower4-0;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,10332,217744,1,0,0,false
52,4,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,18433,368568,1,0,0,false
52,4,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower7-144;sunflower9-144;sunflower4-144;sunflower6-216;sunflower4-216;sunflower7-216;sunflower5-0;sunflower8-0;sunflower9-216;,sunflower6-216;,sunflower6-216;,0,-1,17133,172755,1,0,0,false
52,4,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower19-144;sunflower16-216;sunflower3-216;sunflower19-216;sunflower16-0;sunflower20-0;sunflower19-0;sunflower20-216;sunflower3-144;,sunflower16-216;,sunflower20-216;,0.0006999999999999784,-1,20113,48775,0,1,1,false
52,4,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower19-144;sunflower16-216;sunflower3-216;sunflower19-216;sunflower16-0;sunflower20-0;sunflower19-0;sunflower20-216;sunflower3-144;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,20113,106512,0,1,1,false
52,4,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower19-144;sunflower16-216;sunflower3-216;sunflower19-216;sunflower16-0;sunflower20-0;sunflower19-0;sunflower20-216;sunflower3-144;,sunflower20-216;,sunflower20-216;,0,-1,20113,129675,1,0,0,false
52,4,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,17978,43418,1,0,0,false
52,4,1,smallMultiples,1,1,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,20708,17141,0,1,1,false
52,4,1,smallMultiples,1,2,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,20708,42336,0,1,1,false
52,4,1,smallMultiples,1,3,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,20708,59641,0,1,1,false
52,4,1,smallMultiples,1,4,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,20708,81209,0,1,1,false
52,4,1,smallMultiples,1,5,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,20708,88104,0,1,1,false
52,4,1,smallMultiples,1,6,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower8-144;,sunflower6-216;,0.007800000000000029,-1,20708,95146,0,1,1,false
52,4,1,smallMultiples,1,7,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower5-0;,sunflower6-216;,0.012300000000000033,-1,20708,102689,0,1,1,false
52,4,1,smallMultiples,1,8,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,20708,109746,0,1,1,false
52,4,1,smallMultiples,1,9,lemnatec,sunflower,sunflower8-144;sunflower4-216;sunflower6-0;sunflower9-144;sunflower9-216;sunflower6-216;sunflower8-0;sunflower5-0;sunflower4-144;,sunflower6-216;,sunflower6-216;,0,-1,20708,120506,1,0,0,false
52,4,1,smallMultiples,2,1,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower3-144;sunflower3-216;sunflower19-216;sunflower19-0;sunflower16-0;sunflower16-144;sunflower20-144;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,20705,12883,0,1,1,false
52,4,1,smallMultiples,2,2,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower3-144;sunflower3-216;sunflower19-216;sunflower19-0;sunflower16-0;sunflower16-144;sunflower20-144;,sunflower16-144;,sunflower20-144;,0.0023000000000000242,-1,20705,21364,0,1,1,false
52,4,1,smallMultiples,2,3,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower3-144;sunflower3-216;sunflower19-216;sunflower19-0;sunflower16-0;sunflower16-144;sunflower20-144;,sunflower20-0;,sunflower20-144;,0.02040000000000003,-1,20705,27904,0,1,1,false
52,4,1,smallMultiples,2,4,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower3-144;sunflower3-216;sunflower19-216;sunflower19-0;sunflower16-0;sunflower16-144;sunflower20-144;,sunflower20-144;,sunflower20-144;,0,-1,20705,37322,1,0,0,false
54,5,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,92459,211390,1,0,0,false
54,5,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower19-0;sunflower3-0;sunflower16-144;sunflower19-144;sunflower20-144;sunflower3-144;sunflower19-216;sunflower20-0;sunflower3-216;,sunflower20-144;,sunflower20-144;,0,-1,58788,60691,1,0,0,false
54,5,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower7-144;sunflower8-0;sunflower4-144;sunflower6-0;sunflower4-216;sunflower5-216;sunflower6-216;sunflower7-216;sunflower8-144;,sunflower6-216;,sunflower6-216;,0,-1,77728,81743,1,0,0,false
54,5,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-3;,sunflower0-9;,0.015900000000000025,-1,95334,105042,0,1,1,false
54,5,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-3;,sunflower0-9;,0.015900000000000025,-1,95334,117898,0,1,1,false
54,5,1,smallMultiples,0,3,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,95334,152295,0,1,1,false
54,5,1,smallMultiples,0,4,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,95334,175707,1,0,0,false
54,5,1,smallMultiples,1,1,lemnatec,sunflower,sunflower6-0;sunflower8-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower9-144;sunflower4-144;sunflower8-144;sunflower5-216;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,78078,106897,0,1,1,false
54,5,1,smallMultiples,1,2,lemnatec,sunflower,sunflower6-0;sunflower8-0;sunflower4-216;sunflower6-216;sunflower4-0;sunflower9-144;sunflower4-144;sunflower8-144;sunflower5-216;,sunflower6-216;,sunflower6-216;,0,-1,78078,122145,1,0,0,false
54,5,1,smallMultiples,2,1,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,86816,55181,0,1,1,false
54,5,1,smallMultiples,2,2,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,86816,59419,0,1,1,false
54,5,1,smallMultiples,2,3,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower19-144;,sunflower20-144;,0.02040000000000003,-1,86816,82099,0,1,1,false
54,5,1,smallMultiples,2,4,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower20-0;,sunflower20-144;,0.02040000000000003,-1,86816,89809,0,1,1,false
54,5,1,smallMultiples,2,5,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,86816,109281,0,1,1,false
54,5,1,smallMultiples,2,6,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,86816,117918,0,1,1,false
54,5,1,smallMultiples,2,7,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,86816,151340,0,1,1,false
54,5,1,smallMultiples,2,8,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower16-216;sunflower3-0;sunflower3-144;sunflower19-216;sunflower16-0;sunflower20-144;sunflower19-0;,sunflower20-144;,sunflower20-144;,0,-1,86816,171052,1,0,0,false
54,5,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,66903,20086,1,0,0,false
54,5,1,overlays,1,1,lemnatec,sunflower,sunflower3-216;sunflower19-144;sunflower20-0;sunflower3-0;sunflower19-0;sunflower20-216;sunflower16-216;sunflower3-144;sunflower19-216;,sunflower20-216;,sunflower20-216;,0,-1,128968,105882,1,0,0,false
54,5,1,overlays,2,1,lemnatec,sunflower,sunflower6-0;sunflower4-216;sunflower7-216;sunflower4-0;sunflower8-0;sunflower5-216;sunflower4-144;sunflower7-144;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,111934,115753,1,0,0,false
57,3,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,5961,138701,1,0,0,false
57,3,1,overlays,1,1,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,5859,53713,0,1,1,false
57,3,1,overlays,1,2,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower8-144;,sunflower6-216;,0.007800000000000029,-1,5859,74590,0,1,1,false
57,3,1,overlays,1,3,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower5-216;,sunflower6-216;,0.0126,-1,5859,81919,0,1,1,false
57,3,1,overlays,1,4,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower7-144;,sunflower6-216;,0.011199999999999988,-1,5859,97212,0,1,1,false
57,3,1,overlays,1,5,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,5859,155969,0,1,1,false
57,3,1,overlays,1,6,lemnatec,sunflower,sunflower5-216;sunflower4-216;sunflower8-0;sunflower8-144;sunflower6-216;sunflower9-216;sunflower4-144;sunflower7-144;sunflower4-0;,sunflower6-216;,sunflower6-216;,0,-1,5859,165504,1,0,0,false
57,3,1,overlays,2,1,lemnatec,sunflower,sunflower3-144;sunflower19-0;sunflower16-0;sunflower20-0;sunflower19-216;sunflower3-0;sunflower20-216;sunflower19-144;sunflower16-144;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,5479,68898,0,1,1,false
57,3,1,overlays,2,2,lemnatec,sunflower,sunflower3-144;sunflower19-0;sunflower16-0;sunflower20-0;sunflower19-216;sunflower3-0;sunflower20-216;sunflower19-144;sunflower16-144;,sunflower20-216;,sunflower20-216;,0,-1,5479,76303,1,0,0,false
57,3,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,6571,43865,1,0,0,false
57,3,1,smallMultiples,1,1,lemnatec,sunflower,sunflower3-216;sunflower19-144;sunflower19-216;sunflower20-144;sunflower3-144;sunflower20-216;sunflower16-0;sunflower20-0;sunflower19-0;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,6447,25023,0,1,1,false
57,3,1,smallMultiples,1,2,lemnatec,sunflower,sunflower3-216;sunflower19-144;sunflower19-216;sunflower20-144;sunflower3-144;sunflower20-216;sunflower16-0;sunflower20-0;sunflower19-0;,sunflower20-144;,sunflower20-144;,0,-1,6447,32156,1,0,0,false
57,3,1,smallMultiples,2,1,lemnatec,sunflower,sunflower4-0;sunflower7-144;sunflower8-144;sunflower7-216;sunflower4-144;sunflower4-216;sunflower9-0;sunflower6-216;sunflower6-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,6249,42727,0,1,1,false
57,3,1,smallMultiples,2,2,lemnatec,sunflower,sunflower4-0;sunflower7-144;sunflower8-144;sunflower7-216;sunflower4-144;sunflower4-216;sunflower9-0;sunflower6-216;sunflower6-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,6249,46771,0,1,1,false
57,3,1,smallMultiples,2,3,lemnatec,sunflower,sunflower4-0;sunflower7-144;sunflower8-144;sunflower7-216;sunflower4-144;sunflower4-216;sunflower9-0;sunflower6-216;sunflower6-0;,sunflower9-0;,sunflower6-216;,0.012400000000000022,-1,6249,51351,0,1,1,false
57,3,1,smallMultiples,2,4,lemnatec,sunflower,sunflower4-0;sunflower7-144;sunflower8-144;sunflower7-216;sunflower4-144;sunflower4-216;sunflower9-0;sunflower6-216;sunflower6-0;,sunflower6-216;,sunflower6-216;,0,-1,6249,54751,1,0,0,false
57,3,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-4;,sunflower0-9;,0.020100000000000007,-1,6553,105831,0,1,1,false
57,3,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,6553,110532,1,0,0,false
